mlbam_id,1B,2B,3B,C,CF,DH,LF,SP,RF,SS,OF,RP
429667,83,0,0,0,0,9,0,0,0,0,0,0
429711,0,0,0,0,0,15,9,0,64,0,73,0
429719,0,0,0,0,0,0,0,21,0,0,0,8
429722,0,0,0,0,0,0,0,30,0,0,0,0
429780,0,0,0,0,0,0,0,6,0,0,0,6
430001,0,0,0,0,0,6,36,0,2,0,38,0
430580,0,0,0,0,0,0,0,15,0,0,0,4
430589,0,0,0,0,0,0,0,44,0,0,0,44
430599,0,0,0,0,0,0,0,75,0,0,0,75
430603,12,0,0,0,0,0,0,0,0,0,0,0
430605,5,0,0,0,0,6,47,0,2,0,49,0
430634,0,0,0,0,0,0,0,10,0,0,0,10
430637,3,52,21,0,0,0,15,0,0,1,15,0
430641,0,0,0,0,0,0,0,61,0,0,0,61
430661,0,0,0,0,0,0,0,55,0,0,0,55
430832,1,0,0,0,0,26,0,0,91,0,91,0
430910,1,0,0,3,0,0,0,0,0,0,0,0
430912,0,0,0,0,0,0,0,21,0,0,0,4
430935,0,0,0,0,0,0,0,32,0,0,0,0
430945,0,0,0,0,152,0,0,0,0,0,152,0
430947,0,7,12,0,0,0,0,0,0,104,0,0
431094,0,24,103,0,0,1,0,0,0,0,0,0
431145,0,1,1,127,0,5,0,0,0,0,0,0
431148,0,0,0,0,0,0,0,26,0,0,0,0
431151,0,0,36,0,0,0,0,0,0,0,0,0
431171,1,0,27,0,0,0,0,0,0,0,0,0
432934,0,0,0,0,0,0,0,34,0,0,0,21
433217,19,20,21,0,0,0,1,0,0,10,1,0
433579,0,0,0,0,0,0,0,4,0,0,0,0
433584,0,0,0,0,0,0,0,2,0,0,0,0
433586,0,0,0,0,0,0,0,62,0,0,0,62
433587,0,0,0,0,0,0,0,25,0,0,0,0
433589,0,0,0,0,0,0,0,36,0,0,0,35
434137,0,0,0,0,0,0,0,3,0,0,0,3
434158,0,0,0,0,36,1,7,0,110,0,153,0
434378,0,0,0,0,0,0,0,34,0,0,0,0
434442,0,0,0,0,0,0,0,64,0,0,0,64
434538,0,0,0,0,0,0,0,31,0,0,0,2
434563,0,0,0,56,0,1,0,0,0,0,0,0
434567,1,0,1,23,0,0,0,0,0,0,0,0
434604,1,0,0,0,0,1,0,0,0,0,0,0
434622,0,0,0,0,0,0,0,29,0,0,0,4
434628,0,0,0,0,0,0,0,30,0,0,0,0
434636,0,0,0,0,4,0,123,0,0,0,127,0
434658,0,0,0,0,80,1,66,0,1,0,147,0
434670,133,0,0,0,0,11,0,0,0,0,0,0
434671,0,0,0,0,0,0,0,35,0,0,0,9
434672,0,0,0,0,0,0,0,13,0,0,0,13
434718,0,0,0,0,0,0,0,26,0,0,0,26
434778,7,0,0,0,0,138,0,0,5,0,5,0
435043,0,0,0,0,0,0,0,81,0,0,0,81
435062,11,32,17,0,0,1,94,0,0,0,94,0
435063,98,0,0,0,0,51,0,0,0,0,0,0
435064,0,0,0,75,0,0,0,0,0,0,0,0
435079,0,151,0,0,0,1,0,0,0,0,0,0
435180,0,3,1,0,0,0,2,0,0,1,2,0
435221,0,0,0,0,0,0,0,10,0,0,0,1
435263,3,0,0,92,0,31,0,0,0,0,0,0
435400,0,0,0,0,0,0,0,30,0,0,0,30
435522,0,111,0,0,0,0,0,0,0,0,0,0
435559,0,0,0,99,0,4,0,0,0,0,0,0
435622,0,0,0,0,130,0,29,0,0,0,159,0
443558,0,0,0,0,0,107,0,0,48,0,48,0
444379,108,0,0,0,0,0,0,0,1,0,1,0
444432,6,0,0,0,0,59,1,0,95,0,96,0
444436,0,0,0,0,0,0,0,18,0,0,0,18
444468,0,0,0,0,0,0,0,54,0,0,0,54
444482,0,0,0,0,8,0,0,0,44,0,52,0
444489,0,0,0,17,0,1,0,0,0,0,0,0
444520,0,0,0,0,0,0,0,15,0,0,0,15
444843,0,0,0,0,0,1,4,0,0,0,4,0
444857,0,0,0,0,0,0,0,40,0,0,0,35
444876,0,0,0,0,0,0,0,0,0,162,0,0
445055,0,0,0,0,72,0,8,0,9,0,89,0
445060,0,0,0,0,0,0,0,32,0,0,0,0
445197,0,0,0,0,0,0,0,51,0,0,0,51
445213,0,0,0,0,0,0,0,54,0,0,0,54
445276,0,0,0,0,0,0,0,71,0,0,0,71
445926,0,0,0,0,0,0,0,62,0,0,0,62
445968,0,0,0,0,0,0,0,33,0,0,0,33
445988,0,0,150,0,0,1,0,0,0,0,0,0
446099,0,0,0,0,0,0,0,68,0,0,0,68
446185,0,0,0,0,0,0,0,7,0,0,0,7
446192,0,0,0,9,0,0,0,0,0,0,0,0
446263,45,0,0,0,0,0,0,0,0,0,0,0
446308,0,0,0,117,0,2,0,0,0,0,0,0
446321,0,0,0,0,0,0,0,16,0,0,0,9
446334,0,0,152,0,0,8,0,0,0,0,0,0
446359,0,0,0,0,0,1,0,0,0,111,0,0
446372,0,0,0,0,0,0,0,32,0,0,0,0
446381,0,40,32,0,0,0,5,1,0,25,5,1
446386,0,0,0,0,18,10,51,0,19,0,88,0
446399,0,0,0,0,0,0,0,54,0,0,0,54
446481,57,29,11,0,5,0,10,0,17,27,32,0
446653,0,0,0,38,0,0,0,0,0,0,0,0
446899,0,0,0,0,0,0,0,69,0,0,0,69
447714,0,0,0,0,0,0,0,39,0,0,0,39
447755,0,0,0,0,0,0,0,7,0,0,0,7
448178,0,0,0,0,0,0,0,58,0,0,0,58
448179,0,0,0,0,0,0,0,20,0,0,0,0
448281,0,0,0,0,0,0,0,44,0,0,0,44
448306,0,0,0,0,0,0,0,33,0,0,0,0
448602,115,1,0,0,0,0,0,0,0,0,0,0
448605,0,0,0,0,6,0,1,0,1,0,8,0
448609,0,0,0,0,0,0,0,60,0,0,0,60
448614,0,0,0,0,0,0,0,72,0,0,0,72
448801,152,0,0,0,0,2,0,0,3,0,3,0
448802,0,0,0,0,0,0,0,32,0,0,0,2
448855,0,0,0,0,0,0,0,20,0,0,0,0
449097,0,0,0,0,0,0,0,37,0,0,0,37
449104,0,0,0,0,0,0,0,44,0,0,0,44
449107,0,10,9,0,1,0,8,0,32,6,41,0
449173,0,0,0,0,0,0,0,9,0,0,0,0
449181,0,0,0,0,37,1,0,0,89,0,126,0
450172,0,0,0,0,0,0,0,34,0,0,0,0
450203,0,0,0,0,0,0,0,4,0,0,0,0
450212,0,0,0,0,0,0,0,60,0,0,0,60
450275,0,0,0,0,0,0,0,54,0,0,0,54
450282,0,0,0,0,0,0,0,2,0,0,0,2
450306,0,0,0,0,0,0,0,3,0,0,0,0
450308,0,0,0,0,0,0,0,31,0,0,0,0
450314,1,119,0,0,0,0,27,0,24,1,51,0
450665,0,0,0,0,0,0,0,6,0,0,0,0
450729,0,0,0,0,0,0,0,32,0,0,0,0
451085,0,0,0,0,0,0,0,8,0,0,0,7
451584,0,0,0,0,0,0,0,45,0,0,0,45
451594,0,0,0,0,121,1,0,0,0,0,121,0
451596,0,0,0,0,0,0,0,23,0,0,0,0
451661,0,0,0,0,0,0,0,37,0,0,0,37
451705,0,0,1,17,0,0,0,0,0,0,0,0
451775,0,0,0,0,0,0,0,34,0,0,0,34
451783,0,0,0,0,0,0,0,4,0,0,0,4
452027,0,0,0,0,0,0,0,6,0,0,0,4
452061,0,0,0,0,0,0,0,8,0,0,0,8
452095,0,0,0,81,0,0,0,0,0,0,0,0
452104,0,0,140,0,0,1,0,0,0,0,0,0
452220,0,21,12,0,0,1,0,0,0,12,0,0
452234,0,0,0,0,0,12,35,0,74,0,109,0
452252,101,0,0,0,0,16,0,0,0,0,0,0
452254,0,0,0,0,0,0,0,0,102,0,102,0
452655,0,0,0,0,137,0,0,0,0,0,137,0
452657,0,0,0,0,0,0,0,32,0,0,0,0
452666,0,0,0,0,0,0,0,50,0,0,0,50
452672,0,0,0,34,0,1,0,0,0,0,0,0
452678,0,0,0,0,0,0,0,0,0,135,0,0
452733,0,0,0,0,0,0,0,7,0,0,0,7
453056,0,0,0,0,148,0,0,0,0,0,148,0
453064,0,0,0,0,0,3,0,0,0,128,0,0
453172,0,0,0,0,0,0,0,67,0,0,0,67
453178,0,0,0,0,0,0,0,33,0,0,0,0
453192,0,0,0,0,0,0,0,70,0,0,0,70
453203,0,0,0,0,19,1,34,0,5,0,58,0
453211,0,0,0,0,15,2,19,0,19,0,53,0
453214,0,0,0,0,0,0,0,24,0,0,0,0
453222,0,0,0,0,0,0,0,3,0,0,0,3
453249,0,0,0,0,0,0,0,53,0,0,0,53
453265,0,0,0,0,0,0,0,70,0,0,0,70
453281,0,0,0,0,0,0,0,19,0,0,0,11
453284,0,0,0,0,0,0,0,17,0,0,0,17
453286,0,0,0,0,0,0,0,34,0,0,0,0
453307,0,0,0,0,0,0,0,2,0,0,0,0
453311,0,0,0,0,0,0,0,9,0,0,0,0
453329,0,0,0,0,0,0,0,37,0,0,0,16
453343,0,0,0,0,0,0,0,75,0,0,0,75
453344,0,0,0,0,0,0,0,18,0,0,0,18
453385,0,0,0,0,0,0,0,36,0,0,0,27
453400,81,0,11,0,0,0,2,0,0,0,2,0
453562,0,0,0,0,0,0,0,31,0,0,0,0
453568,0,0,0,0,138,0,0,0,0,0,138,0
453646,0,0,0,0,0,0,0,51,0,0,0,51
453895,0,0,0,0,0,0,1,0,0,16,1,0
453923,0,0,0,0,18,0,29,0,34,0,81,0
453943,7,0,149,0,0,2,0,0,0,0,0,0
454560,0,0,0,57,0,0,0,0,0,0,0,0
454975,2,5,0,0,6,0,0,0,2,0,8,0
455009,0,0,0,0,0,0,0,66,0,0,0,66
455104,0,0,0,93,0,1,0,0,0,0,0,0
455117,0,0,0,69,0,0,0,0,0,0,0,0
455139,0,0,0,54,0,3,0,0,0,0,0,0
455369,0,17,12,0,0,0,0,0,0,4,0,0
455374,0,0,0,0,0,0,0,69,0,0,0,69
455755,1,0,0,31,0,0,0,0,0,0,0,0
455759,0,0,0,0,3,2,63,0,3,0,69,0
455976,1,0,0,0,0,5,0,0,150,0,150,0
456027,0,0,0,0,0,0,0,64,0,0,0,64
456030,0,152,0,0,0,0,0,0,0,0,0,0
456034,0,0,0,0,0,0,0,35,0,0,0,0
456068,0,0,0,0,0,0,0,24,0,0,0,1
456071,0,0,0,0,0,0,0,2,0,0,0,2
456078,0,0,0,107,0,1,0,0,0,0,0,0
456124,1,0,0,30,0,1,0,2,0,0,0,2
456167,0,0,0,0,0,0,0,23,0,0,0,0
456379,0,0,0,0,0,0,0,2,0,0,0,2
456422,0,0,0,0,77,0,21,0,21,0,119,0
456488,0,6,81,0,0,5,0,0,0,55,0,0
456501,0,0,0,0,0,0,0,32,0,0,0,0
456665,40,15,2,0,0,13,7,0,6,0,13,0
456696,0,0,0,0,0,0,0,70,0,0,0,70
456701,0,0,0,0,0,0,0,6,0,0,0,0
456713,0,0,0,0,0,0,0,58,0,0,0,58
456714,25,0,0,0,0,53,0,0,0,0,0,0
456715,0,0,0,0,72,0,0,0,29,0,101,0
456781,0,6,2,0,0,1,0,0,0,0,0,0
457429,0,0,0,0,0,0,0,66,0,0,0,66
457435,0,0,0,0,0,0,0,6,0,0,0,6
457454,11,0,0,68,0,1,0,0,0,0,0,0
457456,0,0,0,0,0,0,0,1,0,0,0,1
457477,0,0,0,0,46,0,22,0,14,0,82,0
457574,3,3,4,0,0,1,0,0,0,0,0,0
457705,0,0,0,0,151,0,0,0,0,0,151,0
457706,0,0,0,0,54,0,0,0,0,0,54,0
457708,0,0,0,0,6,2,146,0,0,0,152,0
457711,0,0,0,0,0,0,0,5,0,0,0,1
457727,0,0,0,0,91,1,0,0,0,0,91,0
457732,0,0,0,0,0,0,0,45,0,0,0,45
457759,1,0,144,0,0,2,0,0,0,0,0,0
457763,15,0,0,123,0,5,0,0,0,0,0,0
457768,0,0,0,0,0,0,0,24,0,0,0,24
457775,0,0,0,0,30,2,33,0,0,0,63,0
457779,0,0,0,0,0,0,0,2,0,0,0,2
457787,0,0,0,0,0,0,0,0,0,157,0,0
457789,0,17,1,0,0,0,0,0,0,0,0,0
457803,0,0,0,0,1,2,0,0,138,0,139,0
457915,0,0,0,0,0,0,0,7,0,0,0,7
457918,0,0,0,0,0,0,0,32,0,0,0,0
457926,0,0,9,0,0,0,0,0,0,6,0,0
458006,0,0,0,0,0,0,0,58,0,0,0,57
458015,154,0,0,0,0,1,0,0,0,0,0,0
458085,6,20,18,0,0,2,29,0,18,0,47,0
458537,0,0,0,0,0,0,0,9,0,0,0,9
458582,0,4,5,0,0,0,0,0,0,0,0,0
458584,0,0,0,0,0,0,0,54,0,0,0,54
458675,0,0,0,0,21,2,87,0,11,0,119,0
458677,0,0,0,0,0,0,0,66,0,0,0,66
458678,0,0,0,0,0,0,0,4,0,0,0,4
458708,0,0,0,0,0,0,0,30,0,0,0,1
458730,0,0,0,0,0,0,0,6,0,0,0,6
458731,0,0,0,0,3,0,147,0,0,0,150,0
458913,0,0,0,0,2,2,0,0,0,0,2,0
459429,0,0,0,0,0,0,0,57,0,0,0,57
459431,0,0,0,0,1,9,106,0,22,0,129,0
459964,0,0,0,0,0,4,26,0,43,0,69,0
459987,0,0,0,0,0,0,0,16,0,0,0,12
460024,0,0,0,0,0,0,0,40,0,0,0,40
460026,0,0,0,79,0,0,0,0,0,0,0,0
460059,0,0,0,0,0,0,0,24,0,0,0,2
460060,3,58,1,0,0,1,0,0,0,17,0,0
460075,0,0,0,0,0,3,127,0,2,0,129,0
460077,2,0,0,51,0,0,0,2,0,0,0,2
460086,0,0,0,0,0,0,126,0,0,0,126,0
460099,0,0,0,0,8,2,62,0,32,0,102,0
460269,4,0,3,59,0,1,0,2,0,0,0,2
460283,0,0,0,0,0,0,0,73,0,0,0,73
460576,0,0,0,0,85,5,28,0,6,0,119,0
460701,0,0,0,0,0,0,0,7,0,0,0,7
461235,64,0,0,0,0,0,58,0,21,0,79,0
461314,0,0,0,0,0,2,54,0,97,0,151,0
461325,0,0,0,0,0,0,0,69,0,0,0,69
461416,0,0,0,0,0,0,1,0,4,0,5,0
461829,0,0,0,0,0,0,0,32,0,0,0,0
461833,0,0,0,0,0,0,0,12,0,0,0,1
461858,13,0,63,0,0,7,0,0,0,0,0,0
461865,20,12,44,0,22,4,1,1,2,14,25,1
461872,0,0,0,0,0,0,0,26,0,0,0,26
462101,0,0,0,0,0,0,0,0,0,147,0,0
462136,0,0,0,0,0,0,0,29,0,0,0,0
462382,0,0,0,0,0,0,0,65,0,0,0,65
462515,0,0,0,0,0,0,0,15,0,0,0,15
462985,0,0,0,0,0,0,0,5,0,0,0,5
463610,0,50,10,0,0,2,6,0,1,32,7,0
465041,2,0,0,95,0,1,0,0,0,0,0,0
465657,0,0,0,0,0,0,0,70,0,0,0,70
465753,0,8,0,0,0,0,0,0,0,6,0,0
466320,0,0,0,0,0,3,147,0,0,0,147,0
466988,0,0,0,0,1,0,12,0,0,0,13,0
467008,0,0,0,0,0,0,1,54,0,0,1,54
467055,0,0,2,0,0,0,0,0,0,0,0,0
467092,0,0,0,128,0,0,0,0,0,0,0,0
467100,0,0,0,0,0,0,0,32,0,0,0,6
467793,64,0,0,0,0,92,0,0,0,0,0,0
467827,19,0,0,0,11,0,60,0,16,0,87,0
468396,0,0,0,0,0,0,0,36,0,0,0,36
468504,0,0,0,0,0,0,0,34,0,0,0,12
471083,0,0,0,71,0,1,0,1,0,0,0,1
471822,0,0,0,0,0,0,0,45,0,0,0,45
471865,0,0,0,0,0,0,0,0,148,0,148,0
471911,0,0,0,0,0,0,0,25,0,0,0,0
472528,8,1,81,0,0,0,0,0,0,0,0,0
472551,0,0,0,0,0,0,0,57,0,0,0,57
472610,0,0,0,0,0,0,0,17,0,0,0,17
473724,1,0,0,16,0,1,0,0,1,0,1,0
473879,0,0,0,0,0,0,0,73,0,0,0,73
474029,0,0,0,0,0,0,0,25,0,0,0,25
474233,0,0,0,47,0,0,0,0,0,0,0,0
474284,0,0,0,0,0,0,0,19,0,0,0,18
474319,1,0,2,0,0,0,1,0,0,0,1,0
474443,12,22,14,0,0,0,1,0,0,30,1,0
474463,0,0,0,0,0,0,0,4,0,0,0,1
474521,0,0,0,0,0,0,0,37,0,0,0,37
474568,0,0,0,0,0,0,0,0,0,146,0,0
474668,0,0,0,0,0,0,0,9,0,0,0,0
474699,0,0,0,0,0,0,0,35,0,0,0,31
474832,151,0,0,0,0,0,3,0,0,0,3,0
474865,0,0,0,0,3,0,3,0,0,0,6,0
474892,155,0,0,0,0,2,0,0,0,0,0,0
475054,0,0,0,0,0,0,0,30,0,0,0,30
475100,7,0,0,0,1,0,19,0,10,0,30,0
475115,0,0,0,0,0,0,0,1,0,0,0,0
475138,0,0,0,0,0,0,0,1,0,0,0,1
475174,145,0,7,0,0,3,0,0,0,0,0,0
475243,0,0,0,0,0,0,3,77,0,0,3,77
475247,7,1,40,0,0,0,3,1,6,13,9,1
475253,111,0,0,0,0,0,0,0,0,0,0,0
475479,0,0,0,0,0,0,0,64,0,0,0,59
475582,114,0,0,0,0,1,0,0,0,0,0,0
476123,0,0,0,0,0,0,0,4,0,0,0,4
476451,0,0,0,0,0,0,0,32,0,0,0,0
476454,0,0,0,0,0,0,0,73,0,0,0,73
476570,0,0,0,0,0,0,0,2,0,0,0,2
476589,0,0,0,0,0,0,0,58,0,0,0,57
476633,6,0,0,0,0,0,0,0,0,0,0,0
476704,0,82,0,0,0,5,0,0,0,2,0,0
476883,0,0,12,0,0,85,0,0,0,0,0,0
477003,0,0,0,0,0,0,0,29,0,0,0,9
477132,0,0,0,0,0,0,0,21,0,0,0,0
477165,20,0,42,0,0,3,0,0,0,0,0,0
477195,8,0,0,0,0,0,0,0,0,0,0,0
477569,0,0,0,0,0,0,0,75,0,0,0,75
485567,0,0,0,0,5,2,45,0,65,0,115,0
488671,0,0,0,54,0,2,0,0,0,0,0,0
488681,0,0,0,0,13,0,29,0,2,0,44,0
488721,0,0,0,0,10,0,0,0,115,0,125,0
488726,0,0,0,0,0,0,11,0,0,0,11,0
488748,0,0,0,0,0,0,0,67,0,0,0,67
488768,0,0,0,0,0,0,0,28,0,0,0,1
488771,3,0,0,111,0,0,0,0,0,0,0,0
488786,0,0,0,0,0,0,0,61,0,0,0,61
488810,0,0,0,4,0,0,0,0,0,0,0,0
488818,0,10,19,0,4,0,8,0,1,21,13,0
488846,0,0,0,0,0,0,0,14,0,0,0,14
488862,0,0,129,0,0,0,0,0,0,0,0,0
488912,0,0,0,31,0,0,0,0,0,0,0,0
488984,0,0,0,0,0,0,0,33,0,0,0,33
489002,0,0,0,0,0,0,0,16,0,0,0,16
489119,0,0,0,0,0,0,0,30,0,0,0,0
489149,83,0,0,0,0,17,0,0,0,0,0,0
489197,0,0,0,0,0,0,0,2,0,0,0,2
489232,0,0,0,28,0,0,0,0,0,0,0,0
489265,0,0,0,0,0,0,0,40,0,0,0,40
489267,1,36,41,0,0,1,2,0,1,15,3,0
489294,0,0,0,0,0,0,0,10,0,0,0,10
489305,19,0,0,0,0,0,2,0,0,0,2,0
489365,0,0,0,50,0,0,0,0,0,0,0,0
489446,0,0,0,0,0,0,0,41,0,0,0,41
490063,0,0,0,0,0,0,0,19,0,0,0,0
491646,0,0,0,0,0,0,0,70,0,0,0,70
491676,0,0,0,0,14,0,2,0,6,0,22,0
491696,0,0,0,9,0,0,0,0,0,0,0,0
491703,0,0,0,0,0,0,0,62,0,0,0,62
491708,0,0,0,0,0,0,0,57,0,0,0,57
492802,0,0,0,9,0,0,0,0,0,0,0,0
492841,0,21,2,0,11,0,9,0,11,6,31,0
493114,0,0,0,0,15,0,99,0,0,0,114,0
493128,0,10,1,0,0,0,0,0,0,0,0,0
493157,0,0,0,0,0,0,0,50,0,0,0,50
493193,84,0,0,0,0,7,0,0,0,0,0,0
493200,0,0,0,0,0,0,0,76,0,0,0,76
493247,0,0,0,0,0,0,0,50,0,0,0,50
493316,0,0,0,0,63,4,80,0,0,0,143,0
493329,5,0,21,0,0,7,1,0,0,0,1,0
493343,0,0,0,0,0,0,5,0,0,0,5,0
493351,0,1,0,0,0,1,0,0,3,127,3,0
493472,21,1,7,0,0,0,2,0,0,0,2,0
493596,0,51,18,0,0,0,0,0,0,11,0,0
493603,0,0,0,0,0,0,0,34,0,0,0,34
497807,0,0,0,0,0,0,0,14,0,0,0,14
499624,8,0,0,0,0,0,1,0,0,0,1,0
500208,2,15,95,0,0,0,0,0,0,0,0,0
500610,0,0,0,0,0,0,0,44,0,0,0,44
500724,0,0,0,0,0,0,0,70,0,0,0,70
500743,41,45,16,0,0,0,0,0,0,33,0,0
500765,0,0,0,0,0,0,0,6,0,0,0,6
500779,0,0,0,0,0,0,0,32,0,0,0,0
500871,0,6,23,0,0,1,2,1,0,71,2,1
500874,1,0,0,0,0,0,4,0,0,0,4,0
501255,0,0,0,0,0,0,2,0,0,0,2,0
501303,0,7,7,0,0,0,0,0,0,13,0,0
501381,0,0,0,0,0,0,0,32,0,0,0,0
501571,0,0,0,0,68,0,1,0,2,0,71,0
501593,0,0,0,0,0,0,0,27,0,0,0,27
501625,0,0,0,0,0,0,0,64,0,0,0,64
501659,0,0,0,0,2,0,34,0,36,0,72,0
501697,0,0,0,0,0,0,0,46,0,0,0,46
501789,0,0,0,0,0,0,0,66,0,0,0,66
501817,0,0,0,0,0,0,0,53,0,0,0,53
501822,0,0,0,0,0,0,0,37,0,0,0,37
501888,0,0,0,0,0,0,2,0,1,0,3,0
501896,58,2,78,0,0,0,0,0,0,0,0,0
501925,0,0,0,0,0,0,0,54,0,0,0,54
501936,0,0,0,0,0,0,0,3,0,0,0,3
501955,0,0,0,0,0,0,0,20,0,0,0,20
501957,0,0,0,0,0,0,0,30,0,0,0,0
501981,0,0,0,0,0,53,93,0,0,0,93,0
501986,0,0,0,0,0,0,10,0,2,0,12,0
501992,0,0,0,0,0,0,0,22,0,0,0,7
502004,0,0,0,0,0,0,0,57,0,0,0,57
502009,0,0,0,0,0,0,0,17,0,0,0,5
502026,0,0,0,0,0,0,0,59,0,0,0,59
502028,0,0,0,0,0,0,0,70,0,0,0,70
502032,0,0,0,0,0,0,0,35,0,0,0,16
502034,2,5,0,0,0,1,3,0,0,3,3,0
502042,0,0,0,0,0,0,0,33,0,0,0,0
502043,0,0,0,0,0,0,0,25,0,0,0,0
502046,0,0,0,0,0,0,0,30,0,0,0,11
502051,0,0,0,0,0,0,0,10,0,0,0,10
502054,0,0,0,0,34,0,30,0,5,0,69,0
502082,3,0,1,0,2,0,0,0,118,0,120,0
502083,0,0,0,0,0,0,0,53,0,0,0,51
502085,0,0,0,0,0,0,0,62,0,0,0,62
502087,0,0,0,0,0,0,0,9,0,0,0,9
502100,0,0,0,0,7,0,13,0,13,0,33,0
502110,0,0,0,0,0,1,0,0,118,0,118,0
502143,18,0,68,0,0,6,1,0,37,0,38,0
502154,0,0,0,0,0,0,0,69,0,0,0,69
502171,0,0,0,0,0,0,0,5,0,0,0,0
502182,0,0,0,20,0,1,0,0,0,0,0,0
502188,0,0,0,0,0,0,0,32,0,0,0,0
502190,0,0,0,0,0,0,0,30,0,0,0,0
502202,0,0,0,0,0,0,0,27,0,0,0,27
502205,0,15,0,0,0,0,0,0,0,0,0,0
502210,0,0,0,0,0,2,0,0,110,0,110,0
502211,0,0,0,0,0,0,0,6,0,0,0,0
502226,0,0,0,0,1,0,12,0,0,0,13,0
502239,0,0,0,0,0,0,0,50,0,0,0,49
502261,1,0,0,0,1,0,4,0,3,0,8,0
502272,0,0,0,0,0,0,0,39,0,0,0,39
502273,0,5,0,0,0,2,1,0,1,2,2,0
502285,0,30,3,0,1,0,0,1,1,0,2,1
502317,0,0,0,0,3,1,25,0,16,0,44,0
502327,0,0,0,0,0,0,0,33,0,0,0,0
502381,0,0,0,0,0,0,0,59,0,0,0,59
502457,0,0,0,0,0,0,0,6,0,0,0,6
502481,0,0,0,0,57,6,19,0,21,0,97,0
502517,21,117,1,0,0,1,0,0,0,0,0,0
502522,0,0,0,0,0,0,0,40,0,0,0,40
502523,0,12,7,0,5,0,15,0,19,36,39,0
502544,0,0,0,0,3,0,24,0,5,0,32,0
502582,0,0,0,0,3,1,12,0,8,0,23,0
502593,0,0,0,0,0,0,0,9,0,0,0,9
