mlbam_id,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
519151,2,3,0,0,3,5,31,54.1,37,15,14,6,12,0,72,0,0,4
650644,3,4,0,0,0,0,0,57.2,44,18,15,4,16,0,46,1,0,2
592815,1,0,0,0,0,1,7,23.0,13,6,6,1,11,0,27,2,0,1
592280,0,1,0,0,0,1,1,11.1,11,3,3,2,6,0,10,1,0,0
594798,11,8,0,0,0,0,0,204.0,154,59,55,19,44,1,255,7,0,2
592858,2,0,0,0,2,0,5,33.1,22,13,9,0,16,1,35,3,0,0
448179,4,1,0,0,0,0,0,58.2,48,20,16,10,18,2,72,4,0,0
543339,9,3,0,0,8,4,11,73.0,56,25,20,8,27,2,71,4,0,2
570663,5,1,0,0,23,4,2,72.2,58,20,20,6,16,1,75,0,1,4
606160,2,0,0,0,0,1,7,29.0,23,8,8,5,5,0,34,2,1,0
628711,4,3,0,0,4,1,8,79.2,59,28,22,7,27,1,85,5,1,2
605359,4,2,0,0,0,4,19,50.2,42,16,14,5,24,2,41,0,0,1
608648,5,1,0,0,0,2,16,57.2,44,23,16,8,14,1,82,3,1,3
543037,20,5,0,0,0,0,0,212.1,142,66,59,29,48,0,326,3,3,4
458677,4,2,0,0,4,1,9,39.0,33,12,11,4,19,1,44,2,1,4
434378,21,6,2,1,0,0,0,223.0,137,66,64,36,42,0,300,6,0,4
573124,2,4,0,0,30,6,10,69.0,58,20,20,8,11,2,90,6,0,2
623352,3,5,0,0,37,7,6,75.2,41,24,22,15,20,2,138,4,0,0
593423,9,2,0,0,0,0,0,96.0,84,35,28,8,23,1,103,4,0,5
532077,4,3,0,0,38,6,0,65.0,45,20,19,8,12,0,73,2,0,1
592712,0,1,0,0,1,1,2,23.2,18,10,7,3,15,1,27,2,0,4
641793,6,0,0,0,0,1,1,37.0,34,12,11,4,9,1,32,0,0,0
647336,13,4,0,0,0,0,0,174.2,153,56,52,14,41,1,142,7,0,3
445213,3,3,0,0,1,2,17,57.0,45,18,17,5,13,3,48,4,0,0
643290,0,0,0,0,0,0,0,6.2,2,2,2,0,9,0,5,0,0,0
608652,1,0,0,0,0,0,0,13.1,6,4,4,3,3,0,12,0,0,0
607625,7,4,0,0,6,5,21,80.0,56,28,24,8,16,4,104,5,0,2
433589,5,3,0,0,0,2,29,83.0,57,25,25,11,10,0,71,0,0,2
605182,13,4,0,0,0,0,0,126.0,96,38,38,10,37,0,169,2,0,0
642578,0,1,0,0,0,0,0,19.2,17,6,6,5,11,0,13,0,0,1
621219,1,0,0,0,1,0,0,36.0,31,11,11,5,11,0,42,7,0,0
656427,11,8,0,0,0,0,0,196.1,135,62,60,25,55,2,231,7,0,6
519293,6,0,0,0,34,4,0,65.1,46,20,20,10,21,2,96,0,0,3
517008,4,5,0,0,30,3,0,61.0,42,28,19,7,23,2,55,1,0,4
621295,5,1,0,0,4,2,12,57.2,47,22,18,10,15,1,60,0,0,0
668678,3,6,0,0,0,0,0,80.0,62,26,25,8,36,1,96,4,0,3
606625,3,7,0,0,0,5,15,56.2,41,19,18,4,33,1,70,3,0,3
543243,11,8,0,0,0,0,0,175.1,122,59,56,17,68,1,205,7,1,7
622772,1,1,0,0,0,0,4,37.1,26,12,12,4,11,0,31,3,0,1
656803,0,1,0,0,0,0,0,9.1,9,4,3,1,8,0,11,0,0,1
461325,1,0,0,0,0,0,8,62.0,38,20,20,8,15,0,64,7,0,3
592094,3,0,0,0,0,1,4,21.2,15,8,7,1,10,1,18,3,2,1
547179,1,4,0,0,7,4,21,83.1,68,29,27,9,28,1,85,2,0,2
453286,11,7,0,0,0,0,0,172.1,144,59,56,18,33,2,243,7,0,0
664062,4,2,0,0,1,1,0,40.0,26,15,13,4,15,0,37,1,0,2
593576,3,6,0,0,28,6,2,67.2,45,24,22,10,24,1,89,6,2,2
425844,18,5,0,0,0,0,0,208.2,175,73,68,21,30,2,187,4,1,2
543507,5,3,0,0,2,2,17,64.1,43,24,21,8,26,1,79,3,0,3
596133,4,3,0,0,0,0,0,64.1,55,22,21,6,14,1,69,3,0,0
664854,2,0,0,0,0,1,1,36.2,34,13,12,5,12,2,32,0,1,2
518553,4,6,0,0,7,4,11,64.0,48,22,21,7,29,1,57,7,0,4
594311,0,0,0,0,1,1,4,24.1,18,11,8,1,9,0,14,0,0,0
488748,1,1,0,0,0,5,12,45.1,42,16,15,8,23,2,50,2,0,1
621056,1,1,0,0,1,0,2,45.1,46,20,15,7,12,1,39,1,0,5
594795,0,1,0,0,0,1,1,12.0,12,5,4,4,4,0,14,0,0,0
541650,0,0,0,0,0,0,0,3.0,2,1,1,1,2,0,1,0,0,0
642083,0,0,0,0,1,0,0,3.0,3,1,1,1,0,0,0,1,0,0
606424,4,2,0,0,0,1,6,50.2,40,17,17,4,16,2,39,2,0,4
477132,16,5,0,0,0,0,0,178.1,145,63,60,28,41,0,189,2,1,7
673258,1,1,0,0,0,0,0,29.2,25,10,10,3,14,2,28,3,1,1
657031,2,2,0,0,0,2,6,47.1,40,17,16,5,16,1,62,2,0,3
450203,16,6,0,0,0,0,0,194.2,154,71,66,15,57,0,240,12,1,5
520980,7,2,0,0,1,6,25,69.2,43,30,24,6,23,1,69,4,0,0
571735,3,0,0,0,2,0,1,37.2,39,13,13,2,7,1,23,1,0,2
525768,0,0,0,0,0,0,0,8.2,9,3,3,1,3,0,4,0,0,0
663855,2,2,0,0,14,1,3,28.2,16,10,10,2,11,0,31,1,0,2
624133,6,1,0,0,0,3,7,48.2,52,18,17,6,12,2,42,1,1,1
656794,6,3,0,0,1,2,16,68.1,61,28,24,8,29,1,65,3,0,4
593372,4,2,0,0,24,3,3,48.1,39,18,17,2,18,1,53,3,0,2
658791,0,0,0,0,0,0,0,5.2,8,5,2,0,5,0,2,1,0,3
640462,2,0,0,0,0,1,2,11.1,10,4,4,1,5,0,13,0,0,2
543118,5,2,0,0,2,1,13,56.0,36,20,20,9,19,1,70,1,0,1
607237,5,3,0,0,0,3,22,56.0,44,22,20,7,35,1,78,4,1,5
573186,10,13,0,0,0,0,0,184.1,183,77,66,18,58,1,159,1,0,7
592135,3,3,0,0,1,3,15,61.1,48,30,22,7,22,0,64,3,0,9
664054,0,1,0,0,0,0,1,25.0,29,9,9,3,1,0,25,1,0,0
571578,14,7,1,1,0,0,0,202.0,169,81,73,24,70,2,238,3,0,4
621111,14,4,2,0,0,0,0,182.1,153,77,66,20,37,0,215,7,0,4
592473,6,3,0,0,1,0,19,55.0,48,22,20,7,16,4,45,3,0,1
669456,15,8,3,2,0,0,0,214.1,186,86,78,31,40,1,259,6,1,6
489334,8,7,0,0,4,9,31,82.0,80,36,30,13,15,2,73,2,0,0
543272,6,4,0,0,34,5,0,57.1,53,21,21,6,18,5,84,4,0,0
608723,2,1,0,0,0,0,0,43.2,33,16,16,5,13,2,44,3,0,0
544931,18,6,0,0,0,0,0,209.0,161,79,77,24,56,4,251,10,0,8
473879,5,1,0,0,2,2,23,62.1,53,26,23,6,13,0,55,3,0,1
623433,5,4,0,0,1,4,16,65.0,52,24,24,8,18,4,110,2,0,4
663978,9,7,0,0,0,0,0,140.2,107,58,52,23,31,1,153,6,1,1
641712,16,7,0,0,1,0,0,174.2,160,80,65,22,86,8,136,9,0,5
501625,3,4,0,0,1,2,16,59.0,66,25,22,8,18,4,51,1,0,3
575070,0,0,0,0,0,0,1,5.1,4,2,2,1,1,0,4,0,0,0
664918,0,0,0,0,0,0,0,10.2,5,4,4,3,8,0,11,2,0,0
502593,0,0,0,0,0,0,0,8.0,6,3,3,0,6,1,3,0,0,1
455119,1,3,0,0,4,2,18,55.2,52,23,21,9,5,0,65,0,0,0
622491,15,8,0,0,0,0,0,190.2,139,76,72,22,79,0,226,7,3,5
650895,5,8,0,0,8,2,17,68.2,59,32,26,8,26,4,81,5,0,5
475479,2,1,0,0,1,4,5,34.1,31,14,13,5,17,1,36,1,0,3
453178,3,2,0,0,30,4,1,63.1,64,24,24,6,17,1,73,1,0,3
661255,2,7,0,0,1,3,21,60.2,52,27,23,11,17,2,42,0,0,1
608337,14,9,3,2,0,0,0,176.2,131,69,67,24,57,1,228,4,0,6
592169,1,0,0,0,0,1,7,44.2,37,21,17,7,18,2,46,7,0,2
489265,2,1,0,0,20,3,17,60.1,50,27,23,7,17,3,60,2,1,3
543294,11,10,1,1,0,0,0,177.0,168,78,68,19,32,1,150,9,0,1
434538,5,3,0,0,0,4,12,70.0,60,32,27,8,35,1,63,3,0,1
548389,4,4,0,0,0,0,3,90.2,84,40,35,11,20,0,93,2,0,4
518858,0,1,0,0,1,0,2,10.1,10,4,4,2,7,1,10,1,0,2
461829,3,2,0,0,0,0,0,87.1,76,36,34,9,37,0,78,0,0,5
543606,15,7,0,0,0,0,0,159.0,139,65,62,16,53,0,178,4,0,4
605151,4,5,0,0,18,3,7,71.2,67,30,28,5,36,2,87,5,0,0
502188,11,12,0,0,0,0,0,181.1,152,78,71,28,49,4,140,6,0,5
580792,3,2,0,0,0,0,10,40.2,30,18,16,7,22,1,50,0,0,0
594986,4,2,0,0,0,2,14,61.0,55,26,24,5,29,2,58,1,0,1
448855,9,5,0,0,3,8,20,83.2,58,35,33,11,36,2,77,4,0,5
605200,10,7,0,0,0,0,0,159.2,155,73,63,20,51,0,102,2,0,4
592233,1,0,0,0,0,0,3,30.1,23,12,12,3,8,1,33,2,0,1
542914,2,4,0,0,5,5,6,48.0,30,20,19,5,17,2,43,1,0,6
622065,7,5,0,0,0,0,0,83.1,72,40,33,14,27,4,71,4,0,2
656322,5,1,0,0,0,1,0,27.2,19,11,11,3,15,1,20,4,1,2
605525,3,1,0,0,0,1,1,32.2,21,14,13,2,9,2,34,2,0,2
501985,14,10,2,1,0,0,0,208.1,190,86,83,30,68,1,200,7,0,2
605154,3,4,0,0,0,1,13,72.2,59,31,29,6,27,2,87,3,0,0
607644,12,11,0,0,0,0,0,155.0,138,68,62,23,38,0,121,5,0,5
643466,0,0,0,0,0,0,0,10.0,9,4,4,0,7,1,12,0,0,1
453343,5,2,0,0,12,0,5,67.1,71,28,27,4,18,2,68,2,0,4
554340,1,4,0,0,0,3,4,62.1,40,28,25,15,14,2,66,6,1,1
605540,11,3,0,0,0,0,0,121.2,109,49,49,12,30,0,143,5,1,1
657612,2,0,0,0,1,1,9,39.2,31,17,16,4,13,2,39,4,0,0
518397,3,2,0,0,0,0,7,17.1,17,7,7,2,7,2,9,1,0,0
669160,2,3,0,0,0,1,4,34.2,33,17,14,2,5,0,32,4,0,0
607555,0,0,0,0,0,2,4,12.1,10,6,5,2,3,1,7,1,0,0
641755,3,1,0,0,1,2,1,49.1,43,20,20,5,36,2,46,1,0,3
621199,2,0,0,0,0,0,0,32.0,27,15,13,2,13,3,25,0,0,0
607231,11,1,0,0,3,3,19,66.1,51,29,27,4,34,1,60,0,0,1
592454,3,2,0,0,0,5,27,61.1,45,27,25,9,20,0,88,2,0,8
458681,16,11,0,0,0,0,0,208.1,195,89,85,21,59,0,246,8,0,18
621244,14,8,1,0,0,0,0,200.1,194,94,82,26,51,0,195,9,1,8
594965,1,2,0,0,0,0,0,48.2,36,21,20,6,26,3,52,2,0,2
444468,3,2,0,0,0,3,19,60.2,56,25,25,10,20,0,48,4,0,0
445276,5,3,0,0,33,8,0,63.0,51,28,26,9,16,0,80,4,3,2
605288,6,7,0,0,0,0,1,111.1,101,49,46,14,37,2,117,5,0,2
593144,4,5,0,0,1,4,16,65.1,65,30,27,14,23,3,63,2,0,1
571656,6,6,0,0,0,3,15,67.2,62,32,28,8,24,2,73,5,0,4
489295,0,0,0,0,0,0,0,9.2,12,4,4,0,4,0,6,0,0,1
622251,0,0,0,0,0,1,0,19.1,21,13,8,4,10,1,15,1,0,0
458708,2,1,0,0,2,2,7,79.1,82,35,33,14,7,0,51,0,0,2
608032,2,2,0,0,0,2,11,72.0,70,34,30,12,23,1,81,1,1,1
572971,8,8,0,0,0,0,0,112.2,115,50,47,16,39,1,91,9,0,6
543022,5,3,0,0,2,2,4,76.2,65,33,32,8,37,0,74,5,0,8
596112,3,2,0,0,0,4,11,64.2,43,30,27,9,24,4,81,0,0,3
605177,2,2,0,0,0,4,23,52.2,52,23,22,6,18,0,68,2,0,2
643778,2,1,0,0,1,0,8,55.0,33,23,23,7,23,3,48,2,0,2
623470,1,0,0,0,0,1,4,31.0,29,13,13,7,16,2,29,1,0,0
623913,3,0,0,0,0,0,0,31.0,27,13,13,4,14,0,18,1,1,0
598264,5,4,0,0,4,8,26,64.1,51,29,27,8,38,2,110,2,1,13
670456,1,0,0,0,0,1,0,19.0,15,8,8,2,12,0,13,0,0,1
593958,19,6,0,0,0,0,0,203.1,195,88,86,24,75,2,213,7,0,3
595918,3,1,0,0,1,0,0,26.0,31,16,11,4,8,0,30,0,0,0
519393,9,2,0,0,2,4,8,78.0,61,38,33,6,32,1,76,5,1,6
607560,4,2,0,0,1,3,12,54.1,54,25,23,7,10,0,50,1,0,5
430935,7,7,0,0,0,0,0,141.2,141,64,60,17,56,1,143,7,0,1
605135,10,5,0,0,0,0,0,144.0,125,66,61,21,47,0,141,13,0,3
668676,8,6,1,1,0,0,0,115.2,102,52,49,19,40,0,88,3,0,1
527054,10,11,0,0,0,0,0,174.2,148,81,74,22,83,3,162,14,1,5
572020,15,6,0,0,0,0,0,150.2,138,71,64,23,55,0,186,2,1,7
592426,9,2,0,0,18,7,9,72.2,76,34,31,10,26,4,106,2,0,3
592351,11,8,0,0,0,0,0,150.0,147,70,64,19,56,4,150,4,0,7
630023,9,5,0,0,0,0,0,133.1,112,61,57,23,28,1,114,3,3,4
434671,11,8,0,0,0,0,0,166.0,153,77,71,22,58,10,134,4,3,1
644364,1,0,0,0,0,0,0,4.2,2,2,2,1,2,0,7,0,0,0
595928,0,0,0,0,0,0,0,2.1,2,1,1,0,3,0,1,0,0,0
592390,1,0,0,0,2,1,4,39.2,34,20,17,7,18,2,46,3,0,2
664042,0,1,0,0,0,0,1,23.1,23,11,10,1,10,1,18,1,0,1
591741,0,0,0,0,0,0,0,2.1,3,1,1,1,0,0,0,0,0,0
596101,2,1,0,0,1,0,3,39.2,41,19,17,6,25,4,39,1,0,1
656970,2,2,0,0,1,0,1,49.0,50,23,21,8,12,0,38,1,1,1
605400,12,7,0,0,0,0,0,202.1,176,91,87,27,80,3,229,11,0,3
645261,6,14,2,2,0,0,0,197.1,179,94,85,23,81,5,151,8,1,4
474463,13,9,0,0,0,0,0,176.0,181,80,76,20,49,2,90,4,0,4
543101,9,9,0,0,0,0,0,166.2,151,77,72,29,49,5,167,4,1,2
460283,1,0,0,0,1,0,10,32.1,25,15,14,5,16,2,37,2,0,2
571666,15,4,1,1,0,0,0,184.2,166,82,80,30,53,0,126,9,1,13
518516,9,9,0,0,0,0,0,207.2,191,99,90,30,43,3,203,10,0,3
573668,0,0,0,0,0,0,0,27.2,31,13,12,4,12,0,27,2,0,3
663432,2,3,0,0,0,3,9,48.1,32,22,21,6,38,2,74,4,0,7
662253,1,1,0,0,1,1,8,23.0,16,10,10,2,11,0,30,0,1,1
613534,2,2,0,0,0,2,10,32.0,20,14,14,4,16,0,53,1,0,4
570488,0,0,0,0,0,0,0,16.0,17,7,7,3,9,0,18,2,0,1
605388,3,3,0,0,0,2,19,29.2,20,14,13,4,10,1,29,3,0,0
664353,2,1,0,0,0,0,0,41.0,38,18,18,6,7,0,40,0,0,4
642207,0,0,0,0,0,0,2,13.2,18,9,6,2,6,0,14,2,0,1
606273,4,2,0,0,14,3,2,50.0,46,32,22,10,18,1,47,1,1,1
554430,11,8,0,0,0,0,0,195.1,196,93,86,22,50,4,195,2,0,5
592773,0,4,0,0,1,4,7,77.0,61,39,34,11,39,3,89,0,0,5
506433,6,8,0,0,0,0,0,178.2,140,82,79,33,56,1,229,11,0,11
489119,14,6,0,0,0,0,0,167.1,164,83,74,23,61,0,140,5,2,4
621142,6,7,0,0,2,4,26,72.1,69,34,32,8,23,0,84,5,0,6
424144,2,4,0,0,1,4,22,40.2,38,20,18,5,12,2,48,3,0,1
594835,16,13,0,0,0,0,0,203.0,210,106,90,23,56,1,147,6,1,2
598287,5,4,0,0,0,0,3,67.2,59,30,30,9,20,1,79,5,0,2
593140,4,4,0,0,0,1,3,56.1,44,27,25,11,27,1,73,2,1,0
660494,1,1,0,0,1,0,0,18.0,17,9,8,1,5,0,18,0,0,0
606131,2,4,0,0,0,2,7,72.0,69,34,32,6,18,1,55,2,0,3
501381,11,5,0,0,0,0,0,146.0,141,68,65,23,28,1,140,5,0,8
622554,3,0,0,0,0,2,9,24.2,24,13,11,3,12,0,29,1,0,1
608331,17,6,1,0,0,0,0,165.2,174,80,74,21,47,3,173,5,1,11
502522,1,0,0,0,0,1,4,15.2,16,8,7,5,4,0,11,2,0,0
593334,18,4,0,0,0,0,0,143.0,125,69,64,30,39,0,153,5,0,5
453172,5,5,0,0,1,3,8,71.1,57,37,32,13,27,1,54,2,0,1
628317,10,8,0,0,3,0,4,153.2,114,70,69,22,51,1,169,4,0,3
542953,0,3,0,0,0,0,4,20.0,20,10,9,3,10,0,26,1,0,2
448281,6,5,0,0,29,6,2,60.0,63,27,27,11,15,2,66,2,0,0
670950,6,12,0,0,0,0,1,135.1,127,63,61,19,56,6,127,5,0,4
475054,1,3,0,0,1,5,25,51.0,49,27,23,3,31,2,65,1,1,3
592222,2,2,0,0,0,3,22,62.0,57,29,28,8,24,2,44,6,0,1
518715,1,3,0,0,0,0,14,55.1,55,25,25,5,25,1,47,4,1,4
598286,5,4,0,0,0,1,1,79.2,76,45,36,11,35,4,74,1,0,6
659275,3,5,0,0,0,0,0,73.0,62,38,33,12,30,0,105,5,0,6
543483,5,2,0,0,5,2,1,50.2,51,31,23,7,20,3,64,2,0,5
592791,2,3,1,0,0,0,0,37.1,34,24,17,4,8,1,30,2,0,1
570666,2,1,0,0,1,0,4,81.0,75,42,37,14,31,1,75,3,0,1
605155,1,2,0,0,0,1,6,54.2,59,26,25,6,34,1,52,2,0,9
502748,7,6,0,0,0,0,0,91.2,78,43,42,15,31,0,96,5,1,1
642232,11,6,0,0,0,1,0,141.2,121,69,65,15,20,2,117,9,1,0
621107,10,13,2,1,0,0,0,163.1,172,88,75,28,48,5,129,6,0,1
543475,12,8,0,0,0,0,0,141.0,131,72,65,25,55,2,146,1,0,4
472551,0,2,0,0,0,0,8,13.0,9,6,6,2,3,0,9,0,0,1
665093,1,0,0,0,0,0,3,17.1,14,9,8,0,8,1,18,1,0,6
571945,9,14,1,1,0,0,0,184.0,193,90,85,27,32,1,144,12,2,5
628452,3,12,0,0,34,6,3,67.0,61,31,31,12,21,4,89,2,0,3
453265,2,2,0,0,0,3,25,54.0,56,26,25,9,12,1,41,5,0,1
552640,1,0,0,0,0,0,3,49.2,51,25,23,7,12,0,58,2,0,2
643338,4,4,0,0,2,0,4,69.0,66,35,32,10,19,0,98,6,0,2
664192,10,10,0,0,0,0,0,163.2,144,78,76,23,56,0,158,2,0,8
641745,7,14,0,0,0,0,0,165.1,154,80,77,15,70,2,122,9,1,9
425794,14,10,0,0,0,0,0,171.2,181,83,80,22,64,7,153,8,0,2
502624,8,4,0,0,0,0,0,139.0,126,67,65,23,50,2,124,8,1,1
571927,11,10,1,1,0,0,1,160.1,163,83,75,27,52,7,153,7,0,3
605130,3,3,0,0,1,2,14,70.1,64,33,33,6,37,3,92,3,1,5
571670,5,3,0,0,0,3,6,46.2,46,25,22,4,14,5,42,2,0,1
623474,0,0,0,0,0,0,0,6.1,8,3,3,2,3,0,0,0,0,0
572383,1,0,0,0,0,1,2,6.1,6,3,3,1,2,1,10,2,0,0
656887,2,4,0,0,0,0,0,31.2,33,20,15,5,21,0,28,2,0,3
642008,0,1,0,0,0,0,0,6.1,3,4,3,1,9,0,5,0,0,0
456034,7,5,0,0,0,0,0,107.1,109,57,51,15,32,0,128,3,1,3
592789,10,8,1,1,0,0,0,197.2,194,101,94,24,50,2,202,6,0,4
605483,6,8,0,0,0,0,0,107.0,96,53,51,14,40,1,147,1,1,11
572140,7,7,0,0,0,0,0,79.2,73,41,38,9,28,0,78,2,2,2
502190,12,11,2,1,0,0,0,197.0,227,114,94,41,27,2,127,10,0,2
465657,2,4,0,0,1,5,21,69.0,51,33,33,9,20,1,79,3,1,5
656222,6,3,0,0,1,0,2,104.1,115,56,50,12,40,1,89,9,0,3
642546,2,1,0,0,0,0,1,16.2,14,10,8,3,13,0,19,0,0,1
600917,2,4,0,0,14,4,7,68.2,52,34,33,7,39,1,100,6,0,7
542585,0,4,0,0,0,2,4,35.1,35,21,17,5,19,3,40,3,0,1
592662,12,8,0,0,0,0,0,174.1,150,91,84,30,84,5,235,5,0,7
