mlbam_id,W,L,CG,SHO,SV,BS,HLD,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP
656557,3,0,0,0,0,0,0,17.0,6,2,1,1,9,0,21,1,0,1
623433,2,1,0,0,6,0,6,16.1,5,2,1,1,3,0,26,0,0,0
554340,3,0,0,0,1,1,4,15.0,9,1,1,0,5,0,19,0,1,0
541640,0,0,0,0,1,0,0,14.1,8,1,1,1,4,0,9,0,0,0
517008,2,0,0,0,12,1,0,22.1,13,3,2,0,8,0,16,1,0,0
621345,1,1,0,0,0,0,5,21.2,15,3,2,1,9,2,24,0,0,1
592473,3,0,0,0,1,0,4,19.0,11,2,2,1,4,0,13,0,0,2
607481,1,0,0,0,0,0,3,9.1,5,1,1,0,5,0,14,0,0,0
455119,1,1,0,0,1,0,6,18.0,8,3,2,1,3,1,20,1,0,0
622786,0,0,0,0,0,0,0,8.2,3,1,1,0,7,0,6,0,0,2
605538,0,1,0,0,1,1,5,25.1,15,3,3,2,14,0,35,2,1,1
503285,4,0,0,0,0,1,2,16.1,8,3,2,1,5,0,22,3,0,0
607374,1,0,0,0,0,0,0,15.2,14,2,2,1,4,0,19,1,0,1
607555,0,0,0,0,0,0,1,7.2,8,1,1,0,6,0,3,0,0,1
664069,1,0,0,0,0,0,0,7.1,7,1,1,0,5,0,8,0,0,0
624586,2,0,0,0,0,1,5,14.2,9,2,2,1,8,1,20,1,1,2
605447,2,1,0,0,2,1,5,14.2,8,3,2,2,5,0,21,0,0,0
491624,1,1,0,0,3,0,0,14.1,7,3,2,0,3,0,12,0,0,1
664337,0,0,0,0,0,0,0,7.0,3,1,1,1,5,0,8,1,0,1
656945,0,0,0,0,1,1,5,20.2,12,5,3,1,10,0,23,3,0,4
624647,3,0,0,0,0,0,2,20.1,13,3,3,0,2,0,23,3,0,2
656887,1,0,0,0,0,0,0,6.2,3,3,1,0,6,1,6,0,0,0
501625,0,0,0,0,0,0,2,6.1,7,1,1,0,3,0,6,0,0,0
519141,1,0,0,0,4,1,9,18.2,9,3,3,1,10,0,29,0,0,0
642092,2,0,0,0,0,0,0,18.1,15,3,3,1,5,0,18,0,0,0
503569,2,2,0,0,5,1,7,24.0,16,9,4,1,14,0,31,1,0,3
641907,0,0,0,0,0,0,0,6.0,6,1,1,0,2,0,5,0,0,0
676051,3,0,0,0,1,0,5,23.2,12,4,4,1,9,0,25,0,0,0
502026,4,1,0,0,8,2,3,23.1,10,5,4,1,12,1,17,2,0,0
642233,2,0,0,0,0,2,1,23.1,19,6,4,2,10,0,19,1,0,0
622092,1,0,0,0,0,0,0,23.0,14,4,4,0,10,0,26,1,0,2
621129,1,1,0,0,0,0,0,22.2,15,5,4,1,13,0,18,0,0,3
605195,0,1,0,0,0,1,0,5.2,7,6,1,0,4,0,7,0,0,0
643615,1,0,0,0,0,0,0,11.1,9,2,2,1,4,0,3,0,0,0
547942,3,0,0,0,1,0,0,39.0,28,9,7,3,12,2,24,0,0,1
669456,8,1,0,0,0,0,0,77.1,46,15,14,7,21,0,122,1,0,5
650895,3,0,0,0,4,2,5,21.2,12,4,4,3,11,0,23,1,0,0
650530,2,1,0,0,4,2,3,21.2,18,6,4,0,10,0,12,1,0,1
433589,2,1,0,0,0,0,7,21.2,19,4,4,3,5,0,17,0,0,0
545333,5,4,2,2,0,0,0,73.0,41,17,14,9,17,1,100,3,0,3
621242,2,1,0,0,6,4,1,25.2,18,6,5,2,14,0,50,2,0,1
521230,3,1,0,0,14,1,0,25.1,14,6,5,1,3,1,37,0,0,0
542888,2,0,0,0,0,0,3,15.0,9,6,3,1,3,0,14,1,0,2
595928,3,0,0,0,2,0,0,25.0,21,7,5,3,3,0,25,2,0,0
518693,0,0,0,0,0,0,1,5.0,2,1,1,0,7,1,6,0,0,0
523260,0,0,0,0,0,0,3,10.0,8,3,2,0,7,0,9,0,0,3
571858,0,0,0,0,0,0,0,5.0,2,1,1,0,3,0,7,0,0,0
622492,2,0,0,0,0,0,1,10.0,10,3,2,1,3,1,10,0,0,1
605525,1,1,0,0,0,0,2,25.0,17,8,5,2,11,0,31,0,0,2
656685,1,1,0,0,0,0,2,14.2,8,5,3,2,9,0,8,0,0,1
596295,1,1,0,0,0,0,1,29.0,19,6,6,1,15,0,27,2,0,1
608648,1,1,0,0,0,2,12,24.0,13,6,5,2,6,0,31,1,0,0
502154,1,2,0,0,8,0,3,19.0,12,6,4,0,7,0,16,0,0,4
572096,1,0,0,0,11,1,1,23.2,12,6,5,2,8,0,38,1,1,0
668687,1,0,0,0,1,0,2,23.2,15,5,5,1,20,1,24,0,0,1
518813,3,0,0,0,6,0,2,28.1,20,8,6,1,7,1,31,3,0,1
605218,0,0,0,0,1,0,1,4.2,2,1,1,0,1,0,6,0,0,0
641739,0,0,0,0,0,0,1,4.2,3,3,1,0,2,0,3,0,0,0
676831,0,0,0,0,0,0,0,4.2,2,1,1,1,1,0,5,0,0,0
666120,3,2,0,0,0,0,0,32.1,21,11,7,1,14,0,41,2,0,4
572971,6,2,0,0,0,0,0,63.1,52,15,14,2,17,0,42,0,0,0
605335,0,0,0,0,0,0,0,9.0,3,2,2,0,7,1,3,0,0,0
424144,1,1,0,0,1,1,3,18.0,13,5,4,0,6,3,14,3,0,0
506433,8,3,0,0,0,0,0,76.0,59,18,17,5,14,1,93,2,0,3
543272,2,1,0,0,16,0,1,22.0,13,8,5,0,4,0,29,2,0,1
532077,0,0,0,0,1,0,1,4.1,3,1,1,0,0,0,3,0,0,0
622250,0,0,0,0,0,0,0,4.1,2,1,1,1,1,0,2,0,0,0
593619,0,0,0,0,0,0,0,4.1,4,1,1,1,2,0,4,0,0,0
643778,1,1,0,0,1,2,2,21.2,17,5,5,2,7,0,19,0,0,1
659275,3,1,0,0,0,0,0,69.0,39,18,16,5,20,0,93,4,0,1
594577,2,0,0,0,2,2,5,30.0,18,10,7,2,9,0,43,1,0,0
669203,4,1,0,0,0,0,0,59.2,37,15,14,2,24,0,88,3,0,5
570257,0,0,0,0,0,1,3,12.2,8,3,3,0,5,0,17,0,0,1
542947,1,1,0,0,0,0,6,16.2,14,6,4,0,4,1,11,1,0,2
650382,1,0,0,0,0,0,2,8.1,5,2,2,0,8,0,13,1,0,1
477132,6,2,0,0,0,0,0,58.1,41,18,14,8,8,0,62,1,0,0
642130,2,1,0,0,1,1,5,20.2,13,7,5,2,12,1,17,0,1,1
641582,6,1,0,0,0,1,2,28.2,16,8,7,2,9,0,31,0,0,0
445213,2,3,0,0,12,2,1,24.1,21,7,6,3,11,3,14,0,0,0
663770,0,0,0,0,0,0,0,4.0,3,1,1,1,0,0,4,1,0,0
608331,7,0,0,0,0,0,0,56.0,42,14,14,2,19,0,50,4,1,1
552640,0,0,0,0,1,0,2,8.0,8,2,2,0,2,0,3,0,0,0
615698,2,0,0,0,1,1,2,32.0,31,12,8,4,8,1,31,3,0,0
614179,0,0,0,0,0,1,0,4.0,2,1,1,1,0,0,5,0,0,0
572143,2,0,0,0,1,0,0,12.0,7,3,3,1,1,0,13,0,0,0
573204,2,1,0,0,0,0,1,20.0,14,6,5,0,9,0,22,0,0,2
668676,4,2,0,0,0,0,0,55.1,38,14,14,8,6,0,57,1,0,0
605135,5,2,0,0,0,0,0,63.0,56,18,16,6,17,0,55,2,0,2
594795,2,1,0,0,0,0,0,27.1,22,9,7,4,11,1,32,1,0,0
664062,2,2,0,0,0,0,0,46.2,32,13,12,2,7,0,46,1,0,3
623437,0,1,0,0,0,0,0,7.2,7,3,2,1,0,0,12,0,0,0
630023,0,0,0,0,0,0,0,11.1,14,4,3,2,4,0,10,2,0,0
605359,2,1,0,0,0,3,8,22.2,17,6,6,1,7,0,30,0,0,2
669214,1,0,0,0,0,0,0,11.1,6,4,3,2,5,0,8,1,0,0
594798,4,2,0,0,0,0,0,68.0,47,21,18,7,18,0,104,0,0,4
607231,0,3,0,0,0,0,7,15.0,9,6,4,0,7,0,18,0,0,1
650893,4,1,0,0,1,0,3,22.1,10,9,6,3,16,0,32,4,0,3
592233,2,2,0,0,5,2,2,26.0,22,7,7,1,9,4,23,4,0,2
669064,0,0,0,0,0,0,0,7.1,6,2,2,1,3,0,4,1,0,1
592135,0,0,0,0,0,0,1,14.2,10,4,4,0,6,0,11,0,0,1
643316,1,0,0,0,0,0,5,22.0,22,7,6,3,9,0,29,1,0,3
607237,1,0,0,0,1,1,6,18.1,10,5,5,4,7,0,26,0,0,0
608371,3,0,0,0,0,2,5,25.2,13,10,7,3,11,0,34,3,0,0
622251,2,1,0,0,0,0,8,25.2,20,8,7,2,16,0,37,3,0,1
641745,5,3,1,1,0,0,0,54.2,39,16,15,2,17,0,35,2,0,1
453265,1,0,0,0,2,0,10,18.0,13,8,5,3,3,0,15,1,0,0
571901,3,2,0,0,0,1,4,25.0,17,9,7,3,4,0,22,3,0,0
669160,3,1,0,0,0,0,1,56.0,45,18,16,9,16,0,44,1,0,2
592761,0,0,0,0,0,0,0,14.0,6,4,4,3,12,0,15,0,0,0
518876,3,2,0,0,0,0,0,31.1,26,9,9,5,5,1,29,1,0,0
571670,3,0,0,0,0,0,5,24.1,23,7,7,1,4,1,19,0,0,1
572888,1,0,0,0,0,0,9,27.2,22,9,8,2,9,1,21,2,0,0
670990,0,0,0,0,3,0,1,20.2,9,6,6,3,20,1,26,4,0,2
621381,0,1,0,0,0,2,5,20.2,14,6,6,3,4,0,15,5,0,1
660896,2,1,0,0,0,1,0,24.0,21,8,7,3,8,0,27,0,0,1
459429,3,1,0,0,0,0,6,20.1,14,6,6,2,3,0,33,0,0,0
663432,1,1,0,0,0,1,9,20.1,8,6,6,4,7,1,32,1,1,3
675916,1,2,0,0,1,3,8,27.0,14,9,8,1,16,1,53,0,0,5
547943,5,2,0,0,0,0,0,67.0,60,22,20,6,17,0,72,1,0,1
650556,0,0,0,0,0,0,1,3.1,1,2,1,0,7,0,3,2,0,0
621366,1,1,0,0,0,2,3,16.2,12,5,5,1,12,1,21,0,0,0
664126,6,3,0,0,0,3,7,26.2,23,9,8,2,14,0,39,2,0,6
572955,3,1,0,0,0,0,1,20.0,15,7,6,2,9,0,27,0,1,1
628317,6,1,0,0,0,0,0,66.2,40,20,20,9,10,0,80,0,0,0
593144,3,2,0,0,4,1,2,23.1,15,8,7,3,5,0,34,2,0,3
663399,0,0,0,0,0,0,0,3.1,2,1,1,0,2,0,2,0,0,0
592836,4,3,0,0,0,0,0,53.1,43,23,16,8,19,0,50,4,0,1
605200,7,4,0,0,0,0,0,69.1,55,26,21,9,19,0,63,0,0,2
664353,1,1,0,0,0,0,0,29.2,22,9,9,4,8,0,17,1,0,0
641672,3,1,0,0,0,0,3,26.1,18,11,8,2,13,0,23,2,0,0
628452,4,3,0,0,8,2,2,23.0,16,11,7,1,5,1,31,1,1,0
668678,3,2,0,0,0,0,0,72.0,55,24,22,9,25,0,82,2,0,4
461325,2,1,0,0,0,2,8,26.0,19,9,8,2,4,0,26,0,0,2
641712,3,2,0,0,0,0,0,39.0,24,13,12,5,15,1,31,1,0,0
453192,1,1,0,0,4,1,2,13.0,9,4,4,0,5,0,16,3,0,2
453343,2,1,0,0,11,2,0,22.2,22,8,7,1,7,3,14,2,0,1
676596,5,0,0,0,0,0,1,32.1,28,10,10,5,7,0,25,1,0,0
554431,4,3,0,0,0,2,1,29.0,23,9,9,1,10,0,43,2,0,1
622088,0,3,0,0,0,1,1,35.1,20,11,11,4,16,0,45,2,0,2
664042,3,2,0,0,1,0,1,25.2,25,11,8,2,13,0,25,2,0,3
453284,3,0,0,0,0,1,1,16.0,12,7,5,2,9,2,25,0,0,0
465657,2,2,0,0,2,1,4,22.1,18,8,7,1,10,3,24,0,0,0
543037,7,3,2,1,0,0,0,73.0,53,27,23,14,17,0,94,2,0,2
672335,0,0,0,0,0,0,2,6.1,7,2,2,0,6,1,8,0,0,0
543294,6,5,1,1,0,0,0,81.1,73,26,26,10,8,1,64,1,0,1
657571,2,1,0,0,0,2,5,18.2,16,7,6,4,3,0,27,0,0,0
475054,2,0,0,0,1,0,2,9.1,10,4,3,0,3,0,9,1,0,0
642546,5,1,0,0,0,0,5,31.0,24,10,10,2,8,0,31,4,0,0
656605,1,1,0,0,0,0,0,21.2,9,7,7,4,18,0,16,1,0,2
471911,3,4,0,0,0,0,0,68.0,55,22,22,8,27,0,82,2,0,6
554430,4,2,0,0,0,0,0,71.0,67,26,23,3,16,2,53,7,0,0
518397,2,0,0,0,0,2,3,12.1,9,6,4,2,9,1,9,0,0,0
640448,1,0,0,0,0,1,4,24.2,21,10,8,2,13,4,27,1,0,2
677651,0,1,0,0,0,0,0,12.1,7,4,4,1,5,0,9,1,0,1
622075,3,0,0,0,1,2,4,27.2,25,13,9,2,6,0,23,3,0,0
605151,2,0,0,0,6,1,2,18.1,17,6,6,1,3,0,18,1,0,0
595465,0,0,0,0,0,1,1,18.1,11,7,6,3,11,0,18,1,1,0
640470,1,1,0,0,0,0,0,21.1,12,8,7,1,13,0,29,1,0,1
645261,3,2,0,0,0,0,0,42.0,35,22,14,4,15,0,39,1,1,1
605143,0,0,0,0,0,0,0,3.0,2,1,1,0,3,0,3,0,0,0
502202,1,0,0,0,0,1,6,18.0,17,7,6,3,8,0,18,1,0,0
621294,0,0,0,0,0,0,0,6.0,5,2,2,2,2,0,6,2,0,0
606303,0,0,0,0,0,0,0,3.0,2,2,1,0,3,0,2,0,0,0
598287,1,0,0,0,0,1,1,21.0,15,7,7,2,9,2,14,1,0,1
664054,1,0,0,0,0,0,5,15.0,11,5,5,2,3,0,17,0,0,1
434378,1,0,0,0,0,0,0,6.0,3,2,2,2,1,0,7,0,0,0
605182,3,2,1,1,0,0,0,41.2,34,14,14,6,14,0,40,0,0,2
448179,2,2,0,0,0,0,0,38.2,28,13,13,3,17,0,31,1,0,1
641447,1,2,0,0,0,0,0,29.2,30,12,10,3,11,0,12,0,0,1
542585,3,3,0,0,0,2,7,29.2,23,10,10,1,10,0,34,3,0,0
448855,1,2,0,0,0,2,4,23.2,17,10,8,1,15,2,21,2,0,2
660600,3,3,0,0,0,2,4,20.2,18,9,7,1,11,0,20,1,0,0
605540,3,5,1,0,0,0,0,73.2,55,26,25,9,18,0,91,4,0,1
501789,0,1,0,0,1,3,6,17.2,21,9,6,3,9,0,21,0,0,1
547973,1,1,0,0,3,2,0,11.2,6,4,4,2,4,0,22,1,1,0
595918,3,0,0,0,1,3,2,23.1,19,9,8,3,9,2,20,0,0,3
660813,1,2,0,0,0,1,7,23.1,18,9,8,1,3,0,13,3,0,0
594835,7,2,1,0,0,0,0,69.2,59,27,24,8,7,0,64,4,0,0
592858,0,1,0,0,4,0,5,17.1,18,6,6,1,6,1,20,0,0,0
608718,2,0,0,0,0,0,2,31.2,30,13,11,4,5,0,38,1,0,0
425794,5,3,2,0,0,0,0,65.2,54,25,23,9,15,0,54,2,0,0
622694,1,0,0,0,0,0,0,25.2,21,10,9,5,5,0,34,2,0,0
520980,0,0,0,0,2,0,6,17.0,10,8,6,2,7,0,13,0,0,0
664074,1,1,0,0,0,0,0,17.0,12,7,6,5,6,0,12,0,0,0
446321,1,1,0,0,0,0,1,19.2,19,8,7,2,5,1,15,1,0,1
623474,1,0,0,0,0,1,1,19.2,13,7,7,2,14,1,17,2,0,0
621052,2,1,0,0,1,0,3,19.2,14,10,7,1,14,1,27,0,0,2
622491,4,6,1,0,0,0,0,70.0,62,31,25,5,24,0,89,1,0,1
607179,0,0,0,0,0,0,0,14.0,10,5,5,1,7,0,18,0,0,2
664157,1,0,0,0,1,0,0,8.1,5,3,3,1,9,0,11,0,0,0
502239,1,2,0,0,0,0,1,25.0,16,10,9,3,14,0,31,2,0,1
622503,0,0,0,0,0,0,0,8.1,6,3,3,2,1,1,8,0,0,0
663474,2,1,0,0,0,0,0,33.1,21,12,12,6,9,0,42,1,0,0
605483,4,2,0,0,0,0,0,50.0,42,19,18,10,18,0,63,0,0,7
622253,1,1,0,0,0,0,2,16.2,9,7,6,1,5,0,14,2,1,1
596057,3,1,0,0,0,0,0,27.2,25,10,10,2,7,0,28,0,0,0
656222,1,1,0,0,1,0,3,19.1,21,9,7,1,4,0,26,0,0,2
570488,1,1,0,0,0,1,5,30.1,33,16,11,3,16,0,30,3,0,0
628711,3,0,0,0,0,0,0,55.0,45,20,20,5,18,0,45,0,0,2
605400,5,5,2,1,0,0,0,71.1,54,31,26,9,23,2,96,2,0,1
605164,6,3,1,0,0,0,0,65.2,51,27,24,5,17,1,72,4,0,2
592094,2,1,0,0,0,0,0,13.2,9,7,5,2,8,0,21,0,0,0
593974,1,1,0,0,0,1,1,27.1,22,13,10,3,11,0,25,2,1,0
458681,6,3,1,0,0,0,0,84.0,64,34,31,13,25,0,89,6,0,2
570666,0,0,0,0,1,0,1,21.2,20,10,8,2,7,0,17,0,1,1
445276,3,1,0,0,11,2,0,24.1,19,11,9,2,9,0,33,3,0,0
663531,0,0,0,0,0,0,0,10.2,12,4,4,1,7,0,7,1,0,1
456701,1,0,0,0,0,0,0,8.0,6,3,3,1,3,0,7,1,0,0
643230,1,3,1,0,0,0,0,42.2,29,17,16,2,22,0,38,5,0,3
501381,2,0,0,0,0,0,0,26.2,25,10,10,0,7,0,25,1,0,0
573109,0,0,0,0,0,0,0,2.2,4,1,1,1,3,0,1,0,0,0
592767,0,1,0,0,0,0,0,26.1,20,11,10,2,9,0,42,0,0,1
621295,2,0,0,0,0,1,10,23.2,18,9,9,4,6,2,28,5,0,0
519151,1,3,0,0,12,4,0,21.0,21,10,8,2,7,1,29,1,0,1
621111,1,0,0,0,0,0,0,36.2,24,18,14,7,11,0,42,1,0,4
622608,5,3,1,0,0,0,0,73.1,71,29,28,9,18,0,41,4,0,0
656849,6,2,0,0,0,0,0,49.2,36,20,19,5,24,0,40,3,0,1
664350,3,2,1,0,0,0,0,39.0,36,15,15,3,11,1,33,2,0,1
642083,0,0,0,0,2,0,2,26.0,18,10,10,1,5,2,19,2,0,0
457918,2,2,0,0,0,0,0,49.1,37,19,19,8,15,0,42,1,0,0
664299,5,2,0,0,0,0,0,54.1,36,21,21,11,18,0,54,2,2,4
608337,4,3,1,1,0,0,0,72.1,47,31,28,8,28,0,97,2,0,3
542914,2,3,0,0,7,2,4,25.2,17,13,10,2,9,2,21,0,0,0
643338,3,3,0,0,1,2,6,25.2,13,13,10,5,8,2,32,0,0,3
641312,0,0,0,0,0,0,2,15.1,10,6,6,3,12,0,18,0,0,2
642528,3,0,0,0,0,2,2,23.0,21,11,9,3,7,1,22,4,0,1
642232,1,4,0,0,0,0,0,55.2,54,22,22,5,12,1,44,7,0,2
547888,3,3,0,0,0,0,0,48.0,48,25,19,9,8,0,44,2,0,0
664285,5,3,0,0,0,0,0,70.2,63,32,28,5,16,0,76,5,1,6
656954,4,3,0,0,0,0,0,55.1,52,23,22,2,20,0,48,3,0,1
641816,2,2,0,0,0,0,0,47.2,34,21,19,6,21,0,60,4,1,2
606149,2,2,0,0,4,0,1,15.0,9,6,6,1,4,0,21,0,0,1
641154,6,4,0,0,0,0,0,57.1,50,27,23,4,18,1,59,2,0,0
642545,1,0,0,0,0,0,0,32.1,27,13,13,3,9,1,27,1,0,0
592332,3,3,0,0,0,0,0,59.2,50,26,24,8,16,0,79,0,1,4
571710,1,1,0,0,1,2,6,22.1,16,10,9,5,10,0,25,2,0,2
664129,1,0,0,0,0,0,5,22.1,16,11,9,1,19,0,19,3,0,2
621368,0,0,0,0,0,0,1,17.1,13,8,7,2,11,0,23,1,0,2
453268,4,2,0,0,6,0,2,24.2,22,10,10,2,10,2,27,3,0,1
596043,0,1,0,0,0,0,0,12.1,14,5,5,2,7,0,10,1,0,0
605240,0,1,0,0,0,0,2,19.2,16,9,8,3,12,2,24,0,0,1
458677,2,1,0,0,0,0,10,19.2,18,10,8,1,9,1,23,1,0,3
592165,0,0,0,0,0,0,0,7.1,7,3,3,2,5,1,7,0,0,0
543243,5,3,0,0,0,0,0,56.0,42,26,23,4,26,0,72,2,1,7
571735,0,0,0,0,1,0,0,17.0,23,7,7,2,4,0,14,0,0,0
544727,2,0,0,0,0,1,5,26.2,20,11,11,2,19,2,23,3,0,1
543135,4,2,0,0,0,0,0,48.1,51,20,20,8,7,0,52,4,0,2
572125,1,1,0,0,1,0,3,19.1,13,8,8,2,9,0,23,2,0,2
605498,0,0,0,0,0,0,0,9.2,9,4,4,1,6,0,5,0,0,1
453286,5,4,1,0,0,0,0,67.1,70,30,28,10,23,1,92,1,0,6
608566,4,6,0,0,0,0,0,81.2,78,41,34,6,25,0,73,0,0,4
623352,1,2,0,0,13,2,0,19.0,8,8,8,3,10,0,31,3,0,2
571656,1,0,0,0,0,1,7,21.1,20,9,9,3,5,0,14,0,0,1
593833,2,0,0,0,0,0,7,23.2,20,10,10,1,10,2,28,3,0,2
595897,0,1,0,0,1,0,0,2.1,2,1,1,0,2,0,4,0,0,0
607572,2,3,0,0,0,2,4,21.0,17,10,9,4,9,0,27,3,0,0
543507,1,0,0,0,2,1,9,23.1,20,11,10,5,7,0,38,0,0,2
605397,1,5,0,0,0,0,0,39.2,33,17,17,5,16,0,55,2,0,1
467008,0,0,0,0,0,0,1,2.1,1,3,1,0,6,0,3,0,0,1
592804,0,0,0,0,0,0,1,7.0,6,3,3,0,5,0,10,0,0,1
595014,3,3,0,0,1,1,9,25.2,23,15,11,1,8,1,22,2,0,2
642152,0,0,0,0,0,1,0,23.1,16,10,10,3,10,0,26,0,0,1
642231,0,1,0,0,0,0,0,2.1,2,1,1,0,3,0,1,1,0,0
664045,3,1,0,0,0,1,0,34.2,34,17,15,7,9,0,16,1,0,1
608717,2,1,0,0,0,2,5,30.0,26,19,13,3,13,0,39,0,0,1
572193,0,1,0,0,0,1,3,20.2,17,9,9,2,12,0,31,1,0,1
621121,3,3,0,0,0,0,0,55.0,44,29,24,5,20,0,56,5,0,0
647336,0,1,0,0,0,0,0,13.2,11,7,6,0,7,0,8,1,0,1
518489,1,0,0,0,0,2,10,25.0,24,12,11,2,11,1,30,0,2,1
592741,1,0,0,0,0,0,1,25.0,17,12,11,4,12,0,34,0,0,0
641302,2,3,0,0,0,0,0,36.1,39,16,16,8,9,0,34,4,0,0
621107,4,2,1,1,0,0,0,59.0,60,28,26,8,15,0,70,1,0,1
641401,1,0,0,0,0,0,0,11.1,5,5,5,3,5,1,17,0,0,0
643256,0,1,0,0,0,0,3,11.1,13,5,5,1,2,0,5,0,0,0
641540,2,0,0,0,0,0,0,34.0,25,17,15,4,13,0,35,2,0,5
605513,4,4,0,0,0,0,0,56.2,47,25,25,2,29,1,51,2,0,0
642547,3,1,0,0,0,1,3,29.1,22,14,13,2,12,0,47,3,1,2
656288,2,3,0,0,0,0,0,56.1,54,29,25,8,23,0,56,1,0,5
621244,5,4,0,0,0,0,0,63.0,57,28,28,8,26,0,68,3,0,5
656302,5,4,0,0,0,0,0,58.1,50,30,26,12,34,1,44,5,0,1
612434,2,2,0,0,1,2,5,24.2,28,12,11,4,13,0,38,1,0,0
488984,0,1,0,0,1,2,8,24.2,22,11,11,2,6,0,25,3,0,0
680702,1,1,0,0,0,1,5,15.2,13,8,7,1,5,0,6,1,0,1
457915,0,0,0,0,0,0,5,15.2,19,7,7,2,7,0,13,0,0,0
669060,1,0,0,0,1,0,0,15.2,18,7,7,2,9,0,15,1,0,0
670056,5,1,0,0,0,1,2,22.1,17,10,10,3,5,0,19,1,0,1
425844,3,3,0,0,0,0,0,67.0,67,30,30,6,9,0,67,1,0,3
572070,2,2,0,0,0,0,1,51.1,47,23,23,7,17,0,46,2,0,3
677976,6,4,0,0,0,0,0,46.2,50,21,21,3,13,0,27,4,0,0
664948,0,2,0,0,0,1,8,20.0,20,9,9,2,6,1,25,1,0,2
570240,3,0,0,0,2,3,4,26.2,27,12,12,2,8,0,29,1,0,3
573124,2,4,0,0,9,2,2,20.0,26,14,9,2,4,0,24,1,0,1
489265,1,2,0,0,5,1,10,20.0,16,9,9,3,7,0,23,3,0,0
663903,4,5,0,0,0,0,0,64.1,52,29,29,8,23,0,61,2,1,5
606160,0,1,0,0,8,0,0,17.2,12,11,8,2,6,0,19,1,0,0
607192,5,1,0,0,0,0,0,57.1,43,26,26,11,22,0,91,0,0,7
623470,1,0,0,0,1,0,1,22.0,20,12,10,3,12,0,24,2,0,3
676604,1,2,0,0,0,0,0,22.0,15,11,10,4,20,1,30,1,0,1
666200,3,2,0,0,0,0,0,59.0,58,27,27,9,17,1,59,3,1,3
